Year	   month	Tmax	Tmin	Prec	PAR	CO2
2235	9	13.9	2.0	92.7	527.4	389.3
2235	10	3.4	-8.5	68.6	341.8	389.3
2235	11	-1.6	-13.4	85.9	146.0	389.3
2235	12	-9.3	-21.1	68.4	179.3	389.3
2236	1	-14.0	-25.8	59.6	128.6	389.3
2236	2	-8.7	-20.5	59.9	356.3	389.3
2236	3	-1.0	-12.8	52.9	671.2	389.3
2236	4	8.9	-3.0	63.5	1028.4	389.3
2236	5	12.5	0.6	69.5	1058.1	389.3
2236	6	21.6	9.7	96.9	973.1	389.3
2236	7	22.9	11.0	112.5	818.1	389.3
2236	8	20.2	8.3	96.6	708.2	389.3
2236	9	12.6	0.7	99.8	480.5	389.3
2236	10	6.7	-5.2	67.3	295.9	389.3
2236	11	-1.6	-13.3	77.4	168.8	389.3
2236	12	-11.1	-22.9	72.0	145.5	389.3
2237	1	-13.9	-25.6	61.0	148.4	389.3
2237	2	-8.9	-20.7	58.0	281.5	389.3
2237	3	-0.9	-12.7	64.8	854.6	389.3
2237	4	8.5	-3.4	67.6	1265.3	389.3
2237	5	13.4	1.5	70.5	1038.0	389.3
2237	6	20.4	8.6	81.7	911.5	389.3
2237	7	20.9	9.0	112.1	841.6	389.3
2237	8	20.6	8.7	111.6	728.1	389.3
2237	9	17.3	5.4	103.5	540.4	389.3
2237	10	8.5	-3.4	90.1	301.8	389.3
2237	11	-0.5	-12.3	75.0	171.5	389.3
2237	12	-5.9	-17.7	71.4	143.1	389.3
2238	1	-11.4	-23.1	56.7	161.6	389.3
2238	2	-11.5	-23.2	53.5	375.7	389.3
2238	3	-2.4	-14.2	62.3	641.9	389.3
2238	4	10.9	-0.9	57.3	1085.3	389.3
2238	5	12.5	0.6	74.1	939.7	389.3
2238	6	22.0	10.1	110.1	1170.1	389.3
2238	7	21.6	9.7	120.2	940.9	389.3
2238	8	18.2	6.3	111.9	791.9	389.3
2238	9	14.2	2.3	114.0	509.1	389.3
2238	10	5.2	-6.6	76.2	250.6	389.3
2238	11	0.8	-11.0	85.6	159.3	389.3
2238	12	-9.4	-21.1	74.2	172.2	389.3
2239	1	-12.4	-24.2	60.9	120.1	389.3
2239	2	-9.9	-21.6	54.6	354.3	389.3
2239	3	-6.5	-18.3	63.3	650.6	389.3
2239	4	5.2	-6.6	55.9	792.3	389.3
2239	5	12.4	0.6	78.4	1146.2	389.3
2239	6	21.2	9.3	105.9	986.9	389.3
2239	7	22.0	10.1	128.2	958.5	389.3
2239	8	21.9	10.0	101.0	681.9	389.3
2239	9	15.0	3.2	105.0	625.3	389.3
2239	10	9.6	-2.3	75.1	278.3	389.3
2239	11	-3.1	-14.9	68.0	187.6	389.3
2239	12	-3.6	-15.4	72.4	178.2	389.3
2240	1	-13.6	-25.3	69.8	121.4	389.3
2240	2	-9.0	-20.8	56.2	356.8	389.3
2240	3	-0.3	-12.1	59.6	609.2	389.3
2240	4	7.3	-4.5	66.3	1001.2	389.3
2240	5	12.8	1.0	71.4	956.2	389.3
2240	6	18.9	7.0	104.4	905.9	389.3
2240	7	22.8	10.9	115.1	929.0	389.3
2240	8	19.6	7.7	109.2	764.4	389.3
2240	9	15.6	3.7	109.6	495.8	389.3
2240	10	4.9	-7.0	82.3	298.5	389.3
2240	11	-2.1	-13.9	84.6	166.1	389.3
2240	12	-7.6	-19.4	70.0	151.7	389.3
2241	1	-14.2	-26.0	63.8	126.3	389.3
2241	2	-7.3	-19.1	53.6	397.6	389.3
2241	3	-2.8	-14.6	57.3	725.9	389.3
2241	4	5.7	-6.1	62.7	797.7	389.3
2241	5	14.3	2.4	69.9	951.0	389.3
2241	6	18.9	7.0	109.4	1002.1	389.3
2241	7	24.3	12.4	122.6	968.5	389.3
2241	8	21.3	9.4	107.0	737.6	389.3
2241	9	16.4	4.5	110.9	547.8	389.3
2241	10	8.3	-3.5	79.1	292.5	389.3
2241	11	-0.9	-12.7	79.3	171.6	389.3
2241	12	-8.6	-20.3	65.0	125.6	389.3
2242	1	-11.5	-23.3	66.8	158.5	389.3
2242	2	-8.6	-20.4	59.4	439.9	389.3
2242	3	-1.9	-13.7	54.7	661.8	389.3
2242	4	7.3	-4.5	56.9	892.7	389.3
2242	5	16.3	4.5	75.4	1045.4	389.3
2242	6	20.3	8.5	109.2	998.4	389.3
2242	7	23.0	11.1	108.3	1038.4	389.3
2242	8	20.6	8.7	98.7	797.6	389.3
2242	9	18.0	6.1	99.0	587.2	389.3
2242	10	7.0	-4.8	81.9	284.7	389.3
2242	11	-0.4	-12.2	84.2	133.2	389.3
2242	12	-8.3	-20.0	64.3	165.1	389.3
2243	1	-15.1	-26.8	58.7	112.4	389.3
2243	2	-7.8	-19.5	53.8	341.3	389.3
2243	3	-4.0	-15.7	57.4	710.0	389.3
2243	4	8.1	-3.8	60.4	1091.2	389.3
2243	5	15.2	3.4	75.2	1061.5	389.3
2243	6	19.8	8.0	113.7	899.6	389.3
2243	7	20.3	8.4	113.0	858.1	389.3
2243	8	20.6	8.7	110.9	790.6	389.3
2243	9	11.1	-0.8	112.4	457.4	389.3
2243	10	8.2	-3.7	90.0	282.2	389.3
2243	11	2.3	-9.5	94.3	163.3	389.3
2243	12	-8.0	-19.8	74.9	146.3	389.3
2244	1	-6.5	-18.3	62.6	136.0	389.3
2244	2	-5.4	-17.2	54.6	376.9	389.3
2244	3	-2.9	-14.7	59.1	779.9	389.3
2244	4	9.1	-2.8	61.1	954.0	389.3
2244	5	16.4	4.5	78.7	1025.4	389.3
2244	6	20.7	8.8	98.1	1054.5	389.3
2244	7	23.7	11.8	115.6	796.4	389.3
2244	8	19.4	7.5	110.5	711.0	389.3
2244	9	14.9	3.1	88.0	445.9	389.3
2244	10	5.4	-6.5	76.6	309.1	389.3
2244	11	-1.7	-13.5	79.1	171.0	389.3
2244	12	-4.7	-16.4	67.3	142.7	389.3
2245	1	-11.5	-23.2	59.9	170.6	389.3
2245	2	-7.3	-19.1	50.4	350.9	389.3
2245	3	-2.7	-14.5	60.5	640.9	389.3
2245	4	7.5	-4.4	70.5	971.6	389.3
2245	5	13.1	1.2	72.7	1286.7	389.3
2245	6	20.1	8.3	104.6	922.8	389.3
2245	7	22.9	11.0	138.4	926.9	389.3
2245	8	20.5	8.6	91.1	788.9	389.3
2245	9	12.9	1.0	102.6	554.3	389.3
2245	10	7.1	-4.7	82.1	255.4	389.3
2245	11	-0.5	-12.3	80.8	170.3	389.3
2245	12	-10.7	-22.5	61.1	142.1	389.3
2246	1	-13.6	-25.3	72.3	121.2	389.3
2246	2	-9.0	-20.7	56.4	370.4	389.3
2246	3	-0.9	-12.7	56.7	658.0	389.3
2246	4	10.9	-1.0	62.2	1002.3	389.3
2246	5	17.1	5.3	77.8	983.4	389.3
2246	6	20.8	8.9	102.2	1074.7	389.3
2246	7	23.9	12.0	104.9	831.7	389.3
2246	8	22.1	10.2	96.0	807.1	389.3
2246	9	15.1	3.3	103.0	537.2	389.3
2246	10	8.6	-3.3	71.7	286.0	389.3
2246	11	2.7	-9.1	80.0	199.2	389.3
2246	12	-8.9	-20.6	55.2	181.6	389.3
2247	1	-9.9	-21.6	59.8	128.3	389.3
2247	2	-11.6	-23.3	55.9	338.0	389.3
2247	3	0.2	-11.6	56.5	554.3	389.3
2247	4	4.1	-7.7	61.0	1044.1	389.3
2247	5	12.9	1.1	77.9	1192.4	389.3
2247	6	20.3	8.4	110.0	1264.9	389.3
2247	7	21.9	10.0	103.9	997.0	389.3
2247	8	20.0	8.1	95.7	923.6	389.3
2247	9	14.8	2.9	98.4	542.0	389.3
2247	10	9.3	-2.5	92.9	284.0	389.3
2247	11	-2.3	-14.1	84.4	174.6	389.3
2247	12	-10.1	-21.9	70.8	155.8	389.3
2248	1	-14.3	-26.1	65.0	127.5	389.3
2248	2	-7.4	-19.2	53.3	338.9	389.3
2248	3	-4.5	-16.3	55.4	798.1	389.3
2248	4	3.3	-8.5	57.7	914.5	389.3
2248	5	15.0	3.1	75.2	946.0	389.3
2248	6	19.4	7.5	109.4	981.4	389.3
2248	7	22.5	10.6	119.8	906.6	389.3
2248	8	21.5	9.6	113.5	722.2	389.3
2248	9	16.0	4.2	104.8	562.7	389.3
2248	10	7.3	-4.5	83.2	267.6	389.3
2248	11	-1.7	-13.5	78.9	151.7	389.3
2248	12	-9.4	-21.1	66.2	184.9	389.3
2249	1	-9.8	-21.5	62.5	121.0	389.3
2249	2	-13.2	-25.0	54.6	374.8	389.3
2249	3	2.0	-9.8	60.8	628.1	389.3
2249	4	7.6	-4.2	64.1	991.7	389.3
2249	5	12.3	0.4	67.7	830.8	389.3
2249	6	19.3	7.4	109.2	1122.0	389.3
2249	7	22.9	11.0	126.4	962.3	389.3
2249	8	22.5	10.6	105.3	801.4	389.3
2249	9	13.8	1.9	106.9	479.8	389.3
2249	10	8.8	-3.0	73.9	264.0	389.3
2249	11	-0.7	-12.5	80.1	161.9	389.3
2249	12	-10.3	-22.0	58.4	179.5	389.3
2250	1	-12.1	-23.8	55.3	148.1	389.3
2250	2	-9.1	-20.8	52.7	351.7	389.3
2250	3	-2.5	-14.3	57.6	803.8	389.3
2250	4	4.3	-7.5	67.3	863.2	389.3
2250	5	16.1	4.3	70.5	1163.2	389.3
2250	6	23.6	11.7	108.2	1019.8	389.3
2250	7	21.6	9.7	124.5	826.3	389.3
2250	8	21.4	9.5	107.4	754.9	389.3
2250	9	14.6	2.7	115.4	474.7	389.3
2250	10	8.2	-3.6	72.5	292.8	389.3
2250	11	0.6	-11.2	74.5	215.8	389.3
2250	12	-7.2	-18.9	65.4	141.2	389.3
2251	1	-10.7	-22.5	60.9	116.7	389.3
2251	2	-8.5	-20.3	54.1	364.6	389.3
2251	3	-0.7	-12.5	57.2	738.5	389.3
2251	4	6.5	-5.4	60.6	986.4	389.3
2251	5	14.1	2.3	75.5	1096.1	389.3
2251	6	18.0	6.1	94.7	1104.1	389.3
2251	7	22.1	10.2	130.8	955.9	389.3
2251	8	22.7	10.8	95.4	741.5	389.3
2251	9	11.4	-0.4	114.9	580.4	389.3
2251	10	8.8	-3.0	85.3	273.6	389.3
2251	11	-1.3	-13.1	86.8	150.8	389.3
2251	12	-11.2	-23.0	64.0	145.7	389.3
2252	1	-13.3	-25.0	63.2	141.6	389.3
2252	2	-9.0	-20.7	60.3	318.4	389.3
2252	3	1.9	-9.9	57.7	760.1	389.3
2252	4	3.9	-7.9	62.1	964.2	389.3
2252	5	13.0	1.2	73.1	1149.6	389.3
2252	6	19.3	7.5	113.6	1047.4	389.3
2252	7	21.6	9.8	101.2	884.6	389.3
2252	8	20.3	8.5	115.0	903.3	389.3
2252	9	14.1	2.2	105.3	583.4	389.3
2252	10	7.3	-4.6	83.1	271.9	389.3
2252	11	1.9	-9.9	90.3	158.8	389.3
2252	12	-7.3	-19.0	62.0	167.8	389.3
2253	1	-13.6	-25.4	55.8	139.2	389.3
2253	2	-8.4	-20.2	56.8	373.2	389.3
2253	3	-0.6	-12.4	61.9	683.1	389.3
2253	4	5.8	-6.1	60.2	986.5	389.3
2253	5	15.4	3.5	75.4	968.8	389.3
2253	6	21.7	9.8	110.5	866.1	389.3
2253	7	23.6	11.7	115.8	941.9	389.3
2253	8	22.6	10.7	85.6	722.1	389.3
2253	9	15.1	3.3	103.3	554.1	389.3
2253	10	8.6	-3.3	84.3	301.6	389.3
2253	11	2.6	-9.2	77.1	194.5	389.3
2253	12	-9.6	-21.4	64.9	182.2	389.3
2254	1	-12.3	-24.0	63.0	133.5	389.3
2254	2	-10.2	-22.0	54.0	353.3	389.3
2254	3	-2.7	-14.5	58.9	781.8	389.3
2254	4	6.7	-5.1	62.0	1106.2	389.3
2254	5	17.2	5.4	77.8	916.8	389.3
2254	6	20.3	8.4	102.7	986.8	389.3
2254	7	20.4	8.5	113.7	796.1	389.3
2254	8	18.8	6.9	112.7	787.2	389.3
2254	9	14.8	3.0	105.3	520.0	389.3
2254	10	6.8	-5.1	91.6	250.7	389.3
2254	11	-2.2	-13.9	82.0	152.7	389.3
2254	12	-9.8	-21.5	53.6	167.9	389.3
2255	1	-10.8	-22.6	57.1	141.5	389.3
2255	2	-9.2	-21.0	57.1	312.7	389.3
2255	3	-5.2	-17.0	56.9	560.9	389.3
2255	4	8.4	-3.5	56.7	1038.7	389.3
2255	5	13.7	1.8	74.6	1037.9	389.3
2255	6	19.2	7.3	103.9	1008.9	389.3
2255	7	19.5	7.7	138.5	681.3	389.3
2255	8	19.7	7.8	108.6	812.1	389.3
2255	9	14.0	2.2	118.5	510.2	389.3
2255	10	3.9	-7.9	72.4	316.0	389.3
2255	11	0.2	-11.6	82.9	159.4	389.3
2255	12	-8.5	-20.3	74.3	162.1	389.3
2256	1	-12.9	-24.7	65.4	142.3	389.3
2256	2	-6.4	-18.2	54.6	340.7	389.3
2256	3	-2.8	-14.6	59.7	680.1	389.3
2256	4	3.1	-8.7	61.7	850.9	389.3
2256	5	13.1	1.3	69.6	1166.4	389.3
2256	6	19.1	7.2	115.9	1129.4	389.3
2256	7	22.7	10.8	104.8	805.3	389.3
2256	8	20.1	8.2	102.9	878.7	389.3
2256	9	14.9	3.0	101.6	595.5	389.3
2256	10	7.6	-4.3	82.5	272.6	389.3
2256	11	2.0	-9.8	83.5	160.2	389.3
2256	12	-7.1	-18.8	72.2	173.6	389.3
2257	1	-12.0	-23.7	57.1	146.2	389.3
2257	2	-9.4	-21.2	56.4	382.0	389.3
2257	3	-2.2	-14.0	58.8	649.3	389.3
2257	4	3.6	-8.2	58.6	969.1	389.3
2257	5	15.5	3.6	67.5	841.8	389.3
2257	6	24.1	12.2	93.4	940.2	389.3
2257	7	23.1	11.2	121.5	1017.7	389.3
2257	8	18.5	6.6	99.5	749.6	389.3
2257	9	13.6	1.7	113.1	515.2	389.3
2257	10	6.7	-5.1	80.7	276.4	389.3
2257	11	-0.8	-12.6	96.8	169.1	389.3
2257	12	-6.5	-18.2	71.5	150.2	389.3
2258	1	-12.0	-23.8	67.9	116.0	389.3
2258	2	-6.5	-18.3	50.9	335.6	389.3
2258	3	-2.8	-14.6	59.9	728.8	389.3
2258	4	4.5	-7.3	63.0	907.5	389.3
2258	5	16.1	4.2	73.8	1075.4	389.3
2258	6	17.8	5.9	122.3	999.0	389.3
2258	7	21.9	10.0	117.3	790.5	389.3
2258	8	20.2	8.3	101.9	795.6	389.3
2258	9	16.7	4.8	109.6	557.5	389.3
2258	10	8.1	-3.8	74.7	257.5	389.3
2258	11	0.0	-11.8	83.1	192.1	389.3
2258	12	-12.2	-24.0	61.5	132.2	389.3
2259	1	-13.8	-25.6	66.2	125.2	389.3
2259	2	-9.4	-21.2	56.3	394.4	389.3
2259	3	-0.1	-11.9	55.2	704.0	389.3
2259	4	2.5	-9.3	56.3	910.3	389.3
2259	5	15.4	3.5	72.1	1109.0	389.3
2259	6	20.1	8.2	100.8	989.0	389.3
2259	7	22.3	10.4	99.6	866.7	389.3
2259	8	22.8	10.9	124.1	903.5	389.3
2259	9	15.4	3.5	104.2	588.9	389.3
2259	10	6.3	-5.5	93.4	270.2	389.3
2259	11	0.0	-11.8	92.5	180.7	389.3
2259	12	-7.2	-18.9	63.3	147.1	389.3
2260	1	-8.7	-20.5	64.6	152.3	389.3
2260	2	-9.3	-21.1	53.0	330.4	389.3
2260	3	2.0	-9.8	59.3	757.4	389.3
2260	4	5.4	-6.4	67.1	1061.6	389.3
2260	5	13.8	1.9	78.8	1006.7	389.3
2260	6	19.6	7.7	102.3	1008.5	389.3
2260	7	23.1	11.2	117.2	731.1	389.3
2260	8	21.9	10.0	102.8	762.4	389.3
2260	9	14.6	2.7	110.7	523.6	389.3
2260	10	10.6	-1.3	73.7	286.8	389.3
2260	11	0.4	-11.4	83.6	169.0	389.3
2260	12	-8.6	-20.4	71.1	132.4	389.3
2261	1	-10.8	-22.5	57.9	146.2	389.3
2261	2	-6.6	-18.4	51.7	363.4	389.3
2261	3	-3.0	-14.8	53.7	641.0	389.3
2261	4	6.7	-5.1	62.9	844.7	389.3
2261	5	17.8	5.9	73.1	924.9	389.3
2261	6	19.6	7.7	93.6	864.9	389.3
2261	7	21.8	9.9	123.2	937.6	389.3
2261	8	23.7	11.8	103.6	854.5	389.3
2261	9	15.5	3.6	99.5	515.7	389.3
2261	10	6.7	-5.1	84.5	252.8	389.3
2261	11	-2.0	-13.7	81.9	168.8	389.3
2261	12	-6.9	-18.7	71.1	189.8	389.3
2262	1	-12.7	-24.5	60.0	139.0	389.3
2262	2	-8.0	-19.8	59.5	331.8	389.3
2262	3	0.2	-11.6	54.4	680.8	389.3
2262	4	10.5	-1.3	58.5	823.4	389.3
2262	5	12.6	0.8	80.4	1151.7	389.3
2262	6	19.3	7.4	106.2	863.7	389.3
2262	7	21.5	9.6	110.3	843.8	389.3
2262	8	20.3	8.4	106.9	811.5	389.3
2262	9	15.8	3.9	104.6	542.1	389.3
2262	10	7.7	-4.1	86.6	363.1	389.3
2262	11	0.8	-11.0	83.8	134.1	389.3
2262	12	-6.5	-18.3	61.1	159.3	389.3
2263	1	-11.8	-23.6	65.7	142.5	389.3
2263	2	-12.5	-24.3	49.9	341.5	389.3
2263	3	-2.7	-14.5	57.2	711.0	389.3
2263	4	7.2	-4.6	64.2	856.8	389.3
2263	5	12.8	0.9	64.4	1043.8	389.3
2263	6	19.3	7.4	88.3	1075.2	389.3
2263	7	23.9	12.0	145.2	898.0	389.3
2263	8	20.8	8.9	111.7	849.8	389.3
2263	9	16.8	5.0	109.0	548.5	389.3
2263	10	6.8	-5.0	77.9	225.4	389.3
2263	11	-1.5	-13.3	76.0	147.6	389.3
2263	12	-9.9	-21.7	67.9	136.1	389.3
2264	1	-11.6	-23.4	63.2	115.9	389.3
2264	2	-10.8	-22.5	45.6	347.4	389.3
2264	3	-3.1	-14.9	66.6	700.7	389.3
2264	4	4.9	-6.9	69.7	990.0	389.3
2264	5	18.3	6.4	65.7	1185.5	389.3
2264	6	18.9	7.0	84.4	1099.5	389.3
2264	7	23.3	11.4	121.8	896.6	389.3
2264	8	21.2	9.3	99.8	745.1	389.3
2264	9	14.9	3.1	96.4	497.7	389.3
2264	10	7.6	-4.2	92.8	304.7	389.3
2264	11	-1.8	-13.6	86.9	150.3	389.3
2264	12	-10.7	-22.4	68.6	157.6	389.3
2265	1	-13.3	-25.1	54.3	127.4	389.3
2265	2	-7.4	-19.1	61.3	352.7	389.3
2265	3	-0.7	-12.5	60.1	713.6	389.3
2265	4	4.3	-7.5	52.7	1043.7	389.3
2265	5	16.3	4.4	70.2	993.5	389.3
2265	6	22.3	10.4	106.6	909.2	389.3
2265	7	23.5	11.6	114.8	803.9	389.3
2265	8	19.8	7.9	102.7	677.6	389.3
2265	9	15.8	3.9	96.2	543.7	389.3
2265	10	6.1	-5.7	87.1	261.1	389.3
2265	11	-0.9	-12.7	84.7	165.0	389.3
2265	12	-5.8	-17.6	68.6	177.7	389.3
2266	1	-9.3	-21.1	52.0	131.4	389.3
2266	2	-5.6	-17.4	59.6	340.1	389.3
2266	3	-2.2	-14.0	56.4	747.8	389.3
2266	4	5.7	-6.1	59.1	875.6	389.3
2266	5	14.1	2.2	76.7	982.3	389.3
2266	6	20.6	8.8	116.9	1000.8	389.3
2266	7	23.6	11.7	119.7	807.1	389.3
2266	8	19.5	7.6	103.4	683.8	389.3
2266	9	16.4	4.5	92.6	600.7	389.3
2266	10	6.4	-5.4	81.8	253.0	389.3
2266	11	-1.4	-13.2	82.1	154.1	389.3
2266	12	-6.1	-17.9	66.5	145.0	389.3
2267	1	-12.6	-24.3	62.0	153.0	389.3
2267	2	-10.2	-22.0	53.5	317.4	389.3
2267	3	-4.2	-16.0	59.5	654.5	389.3
2267	4	4.7	-7.1	62.2	972.4	389.3
2267	5	9.6	-2.2	70.9	1027.6	389.3
2267	6	19.6	7.7	116.1	1016.3	389.3
2267	7	23.5	11.5	114.3	858.0	389.3
2267	8	21.0	9.1	99.0	786.9	389.3
2267	9	15.0	3.2	108.0	529.8	389.3
2267	10	7.3	-4.5	75.1	299.7	389.3
2267	11	-1.1	-12.9	93.7	185.7	389.3
2267	12	-7.9	-19.7	62.3	151.4	389.3
2268	1	-11.9	-23.7	61.3	141.2	389.3
2268	2	-12.0	-23.7	52.6	332.5	389.3
2268	3	-4.3	-16.1	60.2	786.3	389.3
2268	4	5.8	-6.0	61.9	1021.7	389.3
2268	5	16.0	4.1	61.4	1123.6	389.3
2268	6	20.1	8.2	113.3	1050.8	389.3
2268	7	23.8	11.9	123.4	881.4	389.3
2268	8	21.7	9.8	101.9	796.5	389.3
2268	9	16.2	4.3	115.8	533.8	389.3
2268	10	6.5	-5.3	89.0	227.4	389.3
2268	11	-1.5	-13.2	77.0	170.7	389.3
2268	12	-6.9	-18.6	62.2	161.4	389.3
2269	1	-11.6	-23.3	59.3	144.8	389.3
2269	2	-16.1	-27.8	54.1	265.6	389.3
2269	3	-2.0	-13.8	54.4	659.3	389.3
2269	4	6.4	-5.4	64.1	1159.8	389.3
2269	5	16.4	4.6	72.7	1135.0	389.3
2269	6	20.9	9.0	117.2	982.8	389.3
2269	7	22.3	10.4	106.0	748.2	389.3
2269	8	23.1	11.2	112.1	672.4	389.3
2269	9	14.3	2.5	104.7	585.6	389.3
2269	10	10.4	-1.5	77.8	292.9	389.3
2269	11	3.3	-8.5	85.9	184.2	389.3
2269	12	-12.1	-23.8	62.5	177.4	389.3
2270	1	-11.1	-22.9	51.9	105.1	389.3
2270	2	-10.8	-22.5	61.4	359.3	389.3
2270	3	1.4	-10.4	65.5	665.7	389.3
2270	4	6.7	-5.2	59.8	993.4	389.3
2270	5	15.9	4.0	75.0	807.3	389.3
2270	6	20.1	8.2	96.7	911.7	389.3
2270	7	20.8	8.9	119.6	829.4	389.3
2270	8	22.6	10.7	118.6	761.2	389.3
2270	9	16.4	4.6	110.3	537.1	389.3
2270	10	5.5	-6.3	88.2	285.0	389.3
2270	11	-0.2	-12.0	81.2	156.5	389.3
2270	12	-7.6	-19.3	71.7	168.7	389.3
2271	1	-12.9	-24.6	57.9	139.8	389.3
2271	2	-6.2	-18.0	60.1	342.0	389.3
2271	3	-1.0	-12.8	60.1	701.3	389.3
2271	4	4.4	-7.5	57.7	1058.4	389.3
2271	5	12.6	0.7	73.3	1018.8	389.3
2271	6	20.7	8.8	112.0	1035.1	389.3
2271	7	22.1	10.2	133.7	788.7	389.3
2271	8	21.2	9.3	101.2	700.0	389.3
2271	9	12.9	1.0	116.0	640.9	389.3
2271	10	5.4	-6.4	81.3	262.2	389.3
2271	11	0.2	-11.6	86.6	169.2	389.3
2271	12	-4.4	-16.2	70.4	177.6	389.3
2272	1	-14.2	-26.0	67.3	142.1	389.3
2272	2	-5.2	-16.9	62.5	396.8	389.3
2272	3	-0.6	-12.4	60.0	724.2	389.3
2272	4	5.6	-6.3	55.4	1173.9	389.3
2272	5	15.0	3.2	64.5	883.5	389.3
2272	6	19.6	7.7	105.7	1037.4	389.3
2272	7	22.3	10.4	120.6	1014.7	389.3
2272	8	19.3	7.4	116.5	595.5	389.3
2272	9	14.9	3.0	97.0	560.5	389.3
2272	10	5.3	-6.6	76.7	293.8	389.3
2272	11	4.2	-7.7	76.5	173.3	389.3
2272	12	-3.0	-14.8	71.0	139.6	389.3
2273	1	-13.7	-25.4	65.3	141.9	389.3
2273	2	-10.4	-22.2	64.1	336.5	389.3
2273	3	-4.4	-16.2	54.2	714.8	389.3
2273	4	5.4	-6.4	61.6	961.8	389.3
2273	5	12.8	1.0	71.9	1102.9	389.3
2273	6	20.9	9.0	99.4	894.7	389.3
2273	7	23.3	11.4	110.2	816.7	389.3
2273	8	21.2	9.3	103.4	798.7	389.3
2273	9	16.0	4.1	103.9	571.9	389.3
2273	10	4.1	-7.8	84.4	256.2	389.3
2273	11	-1.8	-13.6	85.8	167.2	389.3
2273	12	-12.9	-24.6	66.7	143.8	389.3
2274	1	-11.0	-22.8	60.7	145.1	389.3
2274	2	-11.0	-22.8	60.0	363.5	389.3
2274	3	-1.9	-13.7	63.3	747.8	389.3
2274	4	4.0	-7.9	65.5	939.1	389.3
2274	5	15.3	3.4	73.1	1075.9	389.3
2274	6	19.6	7.7	101.6	1027.4	389.3
2274	7	24.0	12.1	114.7	898.2	389.3
2274	8	21.6	9.7	107.3	820.9	389.3
2274	9	14.2	2.3	108.6	500.2	389.3
2274	10	10.2	-1.7	87.1	233.3	389.3
2274	11	1.0	-10.8	82.9	158.9	389.3
2274	12	-13.0	-24.7	75.1	154.1	389.3
2275	1	-10.8	-22.6	62.5	153.8	389.3
2275	2	-5.6	-17.3	57.4	364.5	389.3
2275	3	-0.5	-12.3	59.8	615.5	389.3
2275	4	8.1	-3.7	61.0	915.9	389.3
2275	5	16.0	4.1	79.3	882.7	389.3
2275	6	21.1	9.2	103.4	836.0	389.3
2275	7	21.2	9.4	106.7	965.6	389.3
2275	8	22.6	10.7	88.1	727.2	389.3
2275	9	12.4	0.6	97.9	603.2	389.3
2275	10	5.7	-6.1	81.7	263.2	389.3
2275	11	-0.3	-12.1	86.4	145.5	389.3
2275	12	-6.1	-17.9	68.3	176.0	389.3
2276	1	-13.4	-25.1	64.2	138.6	389.3
2276	2	-9.5	-21.3	54.8	366.5	389.3
2276	3	-4.6	-16.3	57.0	697.2	389.3
2276	4	5.7	-6.1	64.1	1044.8	389.3
2276	5	16.0	4.1	70.9	1108.2	389.3
2276	6	19.0	7.1	115.3	1083.4	389.3
2276	7	22.8	10.9	100.7	907.8	389.3
2276	8	20.3	8.4	103.1	840.7	389.3
2276	9	15.6	3.7	83.1	663.7	389.3
2276	10	8.8	-3.1	90.9	285.4	389.3
2276	11	-2.0	-13.8	79.6	170.5	389.3
2276	12	-9.4	-21.1	67.6	146.1	389.3
2277	1	-11.5	-23.2	63.4	132.1	389.3
2277	2	-6.3	-18.1	57.0	337.2	389.3
2277	3	-3.9	-15.7	52.7	693.9	389.3
2277	4	3.9	-7.9	67.2	926.0	389.3
2277	5	14.5	2.7	76.9	908.5	389.3
2277	6	23.2	11.3	103.5	1007.1	389.3
2277	7	20.0	8.1	113.9	1038.5	389.3
2277	8	21.7	9.8	107.5	787.7	389.3
2277	9	17.3	5.4	91.4	496.9	389.3
2277	10	10.2	-1.6	79.7	346.8	389.3
2277	11	-3.3	-15.1	77.6	147.7	389.3
2277	12	-9.9	-21.6	68.3	134.2	389.3
2278	1	-9.8	-21.6	62.5	148.1	389.3
2278	2	-9.7	-21.4	57.9	365.4	389.3
2278	3	-5.7	-17.4	52.4	684.4	389.3
2278	4	6.1	-5.7	58.9	864.7	389.3
2278	5	15.2	3.3	68.8	1103.0	389.3
2278	6	21.6	9.7	106.3	891.7	389.3
2278	7	22.3	10.4	119.5	859.4	389.3
2278	8	23.6	11.7	98.9	750.9	389.3
2278	9	14.3	2.4	112.1	524.0	389.3
2278	10	7.1	-4.8	68.6	303.4	389.3
2278	11	0.1	-11.7	78.5	172.4	389.3
2278	12	-9.7	-21.4	65.9	156.7	389.3
2279	1	-14.9	-26.6	66.5	141.4	389.3
2279	2	-7.6	-19.4	54.1	342.0	389.3
2279	3	-3.9	-15.7	59.3	688.0	389.3
2279	4	5.1	-6.7	60.1	929.3	389.3
2279	5	14.9	3.0	64.2	1185.8	389.3
2279	6	20.4	8.5	102.4	1139.2	389.3
2279	7	23.0	11.1	123.0	959.3	389.3
2279	8	22.0	10.1	117.9	742.1	389.3
2279	9	12.9	1.1	95.5	523.5	389.3
2279	10	7.7	-4.1	78.0	249.0	389.3
2279	11	3.3	-8.5	89.6	165.5	389.3
2279	12	-10.9	-22.7	63.1	125.1	389.3
2280	1	-15.0	-26.7	56.5	128.8	389.3
2280	2	-12.2	-23.9	59.0	321.4	389.3
2280	3	-1.6	-13.3	58.6	757.2	389.3
